timestamp_s,src,dst,protocolo,ip_len,info
1779630832.827154,,,TCP,52,"1779630832.827154 IP (tos 0x0, ttl 64, id 13929, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.827311,,,TCP,4396,"1779630832.827311 IP (tos 0x0, ttl 64, id 50005, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.827686,,,TCP,52,"1779630832.827686 IP (tos 0x0, ttl 64, id 13930, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.827745,,,TCP,4396,"1779630832.827745 IP (tos 0x0, ttl 64, id 50008, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.828089,,,TCP,4396,"1779630832.828089 IP (tos 0x0, ttl 64, id 50011, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.828101,,,TCP,52,"1779630832.828101 IP (tos 0x0, ttl 64, id 13931, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.828459,,,TCP,4396,"1779630832.828459 IP (tos 0x0, ttl 64, id 50014, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.828763,,,TCP,52,"1779630832.828763 IP (tos 0x0, ttl 64, id 13932, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.828955,,,TCP,2948,"1779630832.828955 IP (tos 0x0, ttl 64, id 50017, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.829234,,,TCP,52,"1779630832.829234 IP (tos 0x0, ttl 64, id 13933, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.829287,,,TCP,4396,"1779630832.829287 IP (tos 0x0, ttl 64, id 50019, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.829623,,,TCP,4396,"1779630832.829623 IP (tos 0x0, ttl 64, id 50022, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.829700,,,TCP,52,"1779630832.829700 IP (tos 0x0, ttl 64, id 13934, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.830023,,,TCP,4396,"1779630832.830023 IP (tos 0x0, ttl 64, id 50025, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.830107,,,TCP,52,"1779630832.830107 IP (tos 0x0, ttl 64, id 13935, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.830433,,,TCP,4396,"1779630832.830433 IP (tos 0x0, ttl 64, id 50028, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.830760,,,TCP,52,"1779630832.830760 IP (tos 0x0, ttl 64, id 13936, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.830825,,,TCP,4396,"1779630832.830825 IP (tos 0x0, ttl 64, id 50031, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.831139,,,TCP,2948,"1779630832.831139 IP (tos 0x0, ttl 64, id 50034, offset 0, flags [DF], proto TCP (6), length 2948)"
